id,dane_code,area,year_of_incident,amount,source_id
7819,11001,URBANA,2004,1,35
7820,76001,URBANA,2004,1,35
7821,05001,URBANA,2004,2,35
7822,47980,RURAL,2004,1,35
7823,05001,URBANA,2004,1,35
7824,11001,URBANA,2004,1,35
7825,11001,URBANA,2004,1,35
7826,76001,URBANA,2004,1,35
7827,05360,URBANA,2004,1,35
7828,11001,URBANA,2004,1,35
7829,76001,URBANA,2004,2,35
7830,68406,RURAL,2004,1,35
7831,05001,URBANA,2004,1,35
7832,11001,URBANA,2004,2,35
7833,20750,RURAL,2004,1,35
7834,17380,RURAL,2004,1,35
7835,11001,URBANA,2004,1,35
7836,11001,URBANA,2004,1,35
7837,76001,URBANA,2004,1,35
7838,52260,URBANA,2004,1,35
7839,41349,URBANA,2004,1,35
7840,11001,URBANA,2004,1,35
7841,76001,URBANA,2004,1,35
7842,11001,URBANA,2004,1,35
7843,11001,URBANA,2004,1,35
7844,11001,URBANA,2004,1,35
7845,76001,URBANA,2004,1,35
7846,08001,URBANA,2004,1,35
7847,11001,URBANA,2004,2,35
7848,11001,URBANA,2004,1,35
7849,05001,URBANA,2004,1,35
7850,05001,URBANA,2004,1,35
7851,05360,URBANA,2004,1,35
7852,08433,URBANA,2004,1,35
7853,05001,URBANA,2004,1,35
7854,08001,URBANA,2004,1,35
7855,11001,URBANA,2004,1,35
7856,11001,URBANA,2004,1,35
7857,73124,RURAL,2004,1,35
7858,08001,URBANA,2004,1,35
7859,76001,URBANA,2004,1,35
7860,05088,URBANA,2004,1,35
7861,11001,URBANA,2004,1,35
7862,11001,URBANA,2004,1,35
7863,05360,URBANA,2004,1,35
7864,76001,URBANA,2004,1,35
7865,76001,URBANA,2004,1,35
7866,05001,URBANA,2004,1,35
7867,11001,URBANA,2004,1,35
7868,11001,URBANA,2004,1,35
7869,52835,RURAL,2004,1,35
7870,11001,URBANA,2004,1,35
7871,76001,URBANA,2004,1,35
7872,05001,URBANA,2004,2,35
7873,52001,RURAL,2004,1,35
7874,76001,URBANA,2004,1,35
7875,05266,URBANA,2004,1,35
7876,05001,URBANA,2004,1,35
7877,76892,URBANA,2004,1,35
7878,76001,URBANA,2004,1,35
7879,68190,RURAL,2004,1,35
7880,05001,URBANA,2004,1,35
7881,11001,URBANA,2004,1,35
7882,73001,RURAL,2004,1,35
7883,08001,URBANA,2004,1,35
7884,54001,URBANA,2004,1,35
7885,08001,URBANA,2004,1,35
7886,11001,URBANA,2004,1,35
7887,73001,RURAL,2004,1,35
7888,05360,URBANA,2004,1,35
7889,19698,RURAL,2004,1,35
7890,73268,URBANA,2004,1,35
7891,11001,URBANA,2004,1,35
7892,76001,URBANA,2004,1,35
7893,05212,URBANA,2004,1,35
7894,11001,URBANA,2004,1,35
7895,05001,URBANA,2004,1,35
7896,63401,URBANA,2004,1,35
7897,11001,URBANA,2004,1,35
7898,76001,URBANA,2004,1,35
7899,05001,URBANA,2004,1,35
7900,05690,RURAL,2004,1,35
7901,11001,URBANA,2004,1,35
7902,05360,URBANA,2004,1,35
7903,08001,URBANA,2004,1,35
7904,11001,URBANA,2004,1,35
7905,05001,URBANA,2004,1,35
7906,68081,URBANA,2004,1,35
7907,11001,URBANA,2004,1,35
7908,76001,URBANA,2004,1,35
7909,73001,RURAL,2004,1,35
7910,11001,URBANA,2004,1,35
7911,08001,URBANA,2004,1,35
7912,11001,URBANA,2004,1,35
7913,11001,URBANA,2004,1,35
7914,05001,URBANA,2004,1,35
7915,05001,URBANA,2004,1,35
7916,68081,RURAL,2004,1,35
7917,08001,URBANA,2004,2,35
7918,11001,URBANA,2004,2,35
7919,11001,URBANA,2004,1,35
7920,11001,URBANA,2004,1,35
7921,05001,URBANA,2004,1,35
7922,11001,URBANA,2004,1,35
7923,05001,URBANA,2004,1,35
7924,05001,URBANA,2004,1,35
7925,05079,URBANA,2004,1,35
7926,11001,URBANA,2004,1,35
7927,08758,URBANA,2004,1,35
7928,08296,URBANA,2004,1,35
7929,11001,URBANA,2004,1,35
7930,52001,URBANA,2004,1,35
7931,73168,RURAL,2004,2,35
7932,44001,URBANA,2004,1,35
7933,66001,URBANA,2004,1,35
7934,73001,URBANA,2004,1,35
7935,11001,URBANA,2004,1,35
7936,05001,URBANA,2004,1,35
7937,73217,URBANA,2004,2,35
7938,11001,URBANA,2004,1,35
7939,11001,URBANA,2004,1,35
7940,11001,URBANA,2004,1,35
7941,11001,URBANA,2004,1,35
7942,05001,URBANA,2004,1,35
7943,54720,URBANA,2004,1,35
7944,11001,URBANA,2004,1,35
7945,08001,URBANA,2004,1,35
7946,05088,URBANA,2004,1,35
7947,11001,URBANA,2004,2,35
7948,13001,URBANA,2004,1,35
7949,05088,URBANA,2004,1,35
7950,11001,URBANA,2004,2,35
7951,52788,RURAL,2004,1,35
7952,11001,URBANA,2004,1,35
7953,73268,RURAL,2004,1,35
7954,76001,URBANA,2004,1,35
7955,05088,URBANA,2004,1,35
7956,11001,URBANA,2004,1,35
7957,05854,RURAL,2004,1,35
7958,73268,RURAL,2004,1,35
7959,11001,URBANA,2004,1,35
7960,11001,URBANA,2004,1,35
7961,41020,RURAL,2004,1,35
7962,11001,URBANA,2004,1,35
7963,05001,URBANA,2004,1,35
7964,68547,URBANA,2004,1,35
7965,73217,RURAL,2004,1,35
7966,73319,RURAL,2004,1,35
7967,11001,URBANA,2004,2,35
7968,05001,URBANA,2004,1,35
7969,11001,URBANA,2004,1,35
7970,50313,RURAL,2004,1,35
7971,76001,URBANA,2004,1,35
7972,76001,URBANA,2004,1,35
7973,05001,URBANA,2004,1,35
7974,11001,URBANA,2004,1,35
7975,11001,URBANA,2004,1,35
7976,11001,URBANA,2004,1,35
7977,05001,URBANA,2004,1,35
7978,76892,RURAL,2004,1,35
7979,68001,RURAL,2004,1,35
7980,05001,URBANA,2004,1,35
7981,05088,URBANA,2004,1,35
7982,76001,URBANA,2004,1,35
7983,73268,URBANA,2004,1,35
7984,66001,URBANA,2004,1,35
7985,11001,URBANA,2004,1,35
7986,68406,RURAL,2004,1,35
7987,05088,URBANA,2004,1,35
7988,08001,URBANA,2004,1,35
7989,11001,URBANA,2004,1,35
7990,11001,URBANA,2004,1,35
7991,05088,URBANA,2004,1,35
7992,76001,URBANA,2004,1,35
7993,68406,URBANA,2004,1,35
7994,68547,RURAL,2004,1,35
7995,11001,URBANA,2004,2,35
7996,76001,URBANA,2004,1,35
7997,76364,RURAL,2004,1,35
7998,05001,URBANA,2004,1,35
7999,05001,URBANA,2004,1,35
8000,05001,URBANA,2004,1,35
8001,08758,URBANA,2004,1,35
8002,05088,URBANA,2004,1,35
8003,11001,URBANA,2004,1,35
8004,11001,URBANA,2004,1,35
8005,05266,URBANA,2004,1,35
8006,68547,URBANA,2004,1,35
8007,11001,URBANA,2004,1,35
8008,05001,URBANA,2004,1,35
8009,05001,URBANA,2004,1,35
8010,08560,URBANA,2004,1,35
8011,63001,URBANA,2004,1,35
8012,76248,RURAL,2004,1,35
8013,68081,RURAL,2004,1,35
8014,11001,URBANA,2004,1,35
8015,68235,URBANA,2004,1,35
8016,05001,URBANA,2004,1,35
8017,68547,RURAL,2004,1,35
8018,11001,URBANA,2004,1,35
8019,73268,URBANA,2004,1,35
8020,54498,RURAL,2004,1,35
8021,25718,RURAL,2004,1,35
8022,76001,URBANA,2004,1,35
8023,76001,URBANA,2004,1,35
8024,11001,URBANA,2004,1,35
8025,11001,URBANA,2004,1,35
8026,76001,URBANA,2004,1,35
8027,05001,URBANA,2004,3,35
8028,19622,RURAL,2004,1,35
8029,73319,RURAL,2004,1,35
8030,68001,URBANA,2004,1,35
8031,68572,URBANA,2004,1,35
8032,11001,URBANA,2004,1,35
8033,76001,URBANA,2004,1,35
8034,15664,RURAL,2004,1,35
8035,19212,URBANA,2004,1,35
8036,81300,RURAL,2004,1,35
8037,05001,URBANA,2004,1,35
8038,19001,RURAL,2004,1,35
8039,86569,RURAL,2004,1,35
8040,08001,URBANA,2004,1,35
8041,76001,URBANA,2004,1,35
8042,05001,URBANA,2004,1,35
8043,25875,RURAL,2004,1,35
8044,11001,URBANA,2004,2,35
8045,73349,RURAL,2004,1,35
8046,05001,URBANA,2004,1,35
8047,86001,RURAL,2004,1,35
8048,50689,RURAL,2004,1,35
8049,11001,URBANA,2004,1,35
8050,05001,URBANA,2004,1,35
8051,19532,RURAL,2004,1,35
8052,11001,URBANA,2004,1,35
8053,68406,RURAL,2004,1,35
8054,11001,URBANA,2004,1,35
8055,76113,URBANA,2004,1,35
8056,05088,URBANA,2004,1,35
8057,11001,URBANA,2004,2,35
8058,73001,RURAL,2004,1,35
8059,25740,URBANA,2004,1,35
8060,05308,URBANA,2004,1,35
8061,05360,URBANA,2004,1,35
8062,11001,URBANA,2004,2,35
8063,76001,URBANA,2004,1,35
8064,05001,URBANA,2004,1,35
8065,73001,RURAL,2004,1,35
8066,08433,RURAL,2004,1,35
8067,25019,RURAL,2004,1,35
8068,76306,URBANA,2004,1,35
8069,05001,URBANA,2004,2,35
8070,25875,RURAL,2004,1,35
8071,41020,URBANA,2004,1,35
8072,08001,URBANA,2004,1,35
8073,11001,URBANA,2004,1,35
8074,76001,URBANA,2004,1,35
8075,76001,URBANA,2004,1,35
8076,05001,URBANA,2004,1,35
8077,11001,URBANA,2004,1,35
8078,73001,RURAL,2004,1,35
8079,05001,URBANA,2004,1,35
8080,08001,URBANA,2004,1,35
8081,08001,URBANA,2004,1,35
8082,11001,URBANA,2004,1,35
8083,11001,URBANA,2004,1,35
8084,73268,RURAL,2004,2,35
8085,68276,RURAL,2004,1,35
8086,41020,URBANA,2004,1,35
8087,11001,URBANA,2004,1,35
8088,11001,URBANA,2004,1,35
8089,25754,URBANA,2004,1,35
8090,11001,URBANA,2004,1,35
8091,11001,URBANA,2004,2,35
8092,68406,URBANA,2004,1,35
8093,19698,RURAL,2004,1,35
8094,68820,RURAL,2004,1,35
8095,08001,URBANA,2004,1,35
8096,08001,URBANA,2004,1,35
8097,76001,URBANA,2004,1,35
8098,86755,RURAL,2004,1,35
8099,76834,RURAL,2004,1,35
8100,11001,URBANA,2004,2,35
8101,05360,URBANA,2004,1,35
8102,05001,URBANA,2004,1,35
8103,73268,RURAL,2004,1,35
8104,11001,URBANA,2004,1,35
8105,05360,URBANA,2004,1,35
8106,08560,RURAL,2004,1,35
8107,52001,RURAL,2004,1,35
8108,11001,URBANA,2004,1,35
8109,66001,RURAL,2004,1,35
8110,76606,RURAL,2004,1,35
8111,08758,URBANA,2004,1,35
8112,11001,URBANA,2004,1,35
8113,05360,URBANA,2004,1,35
8114,68406,URBANA,2004,1,35
8115,05001,URBANA,2004,1,35
8116,05001,URBANA,2004,1,35
8117,11001,URBANA,2004,1,35
8118,73200,RURAL,2004,1,35
8119,73268,RURAL,2004,1,35
8120,05001,URBANA,2004,1,35
8121,76001,URBANA,2004,1,35
8122,05088,URBANA,2004,1,35
8123,11001,URBANA,2004,1,35
8124,11001,URBANA,2004,1,35
8125,05001,URBANA,2004,1,35
8126,05079,URBANA,2004,1,35
8127,11001,URBANA,2004,2,35
8128,05001,URBANA,2004,1,35
8129,05001,URBANA,2004,1,35
8130,11001,URBANA,2004,1,35
8131,41132,RURAL,2004,1,35
8132,05001,URBANA,2004,1,35
8133,05631,URBANA,2004,1,35
8134,76001,URBANA,2004,1,35
8135,73675,RURAL,2004,1,35
8136,11001,URBANA,2004,1,35
8137,05001,URBANA,2004,1,35
8138,50001,RURAL,2004,1,35
8139,05088,URBANA,2004,1,35
8140,11001,URBANA,2004,1,35
8141,76001,URBANA,2004,1,35
8142,08433,URBANA,2004,1,35
8143,05001,URBANA,2004,1,35
8144,05001,URBANA,2004,1,35
8145,20060,RURAL,2004,1,35
8146,19450,RURAL,2004,1,35
8147,25473,URBANA,2004,1,35
8148,73443,RURAL,2004,1,35
8149,05001,URBANA,2004,1,35
8150,11001,URBANA,2004,2,35
8151,68406,RURAL,2004,1,35
8152,05001,URBANA,2004,1,35
8153,05001,URBANA,2004,1,35
8154,19450,RURAL,2004,1,35
8155,68655,RURAL,2004,1,35
8156,11001,URBANA,2004,1,35
8157,11001,URBANA,2004,2,35
8158,76001,URBANA,2004,1,35
8159,11001,URBANA,2004,1,35
8160,19001,URBANA,2004,1,35
8161,11001,URBANA,2004,1,35
8162,76001,URBANA,2004,1,35
8163,08436,RURAL,2004,1,35
8164,52786,RURAL,2004,1,35
8165,63001,RURAL,2004,1,35
8166,11001,URBANA,2004,1,35
8167,73200,RURAL,2004,1,35
8168,08001,URBANA,2004,1,35
8169,68307,RURAL,2004,1,35
8170,05001,URBANA,2004,1,35
8171,11001,URBANA,2004,2,35
8172,41078,RURAL,2004,1,35
8173,76001,URBANA,2004,2,35
8174,20228,URBANA,2004,1,35
8175,05001,URBANA,2004,1,35
8176,11001,URBANA,2004,1,35
8177,11001,URBANA,2004,1,35
8178,11001,URBANA,2004,1,35
8179,13001,URBANA,2004,1,35
8180,25754,URBANA,2004,1,35
8181,11001,URBANA,2004,1,35
8182,11001,URBANA,2004,1,35
8183,76306,RURAL,2004,1,35
8184,11001,URBANA,2004,1,35
8185,11001,URBANA,2004,1,35
8186,05001,URBANA,2004,1,35
8187,11001,URBANA,2004,1,35
8188,25286,RURAL,2004,1,35
8189,05001,URBANA,2004,1,35
8190,05001,URBANA,2004,1,35
8191,76895,URBANA,2004,1,35
8192,76001,URBANA,2004,1,35
8193,05001,URBANA,2004,2,35
8194,15572,RURAL,2004,1,35
8195,76001,URBANA,2004,1,35
8196,05360,URBANA,2004,1,35
8197,19001,RURAL,2004,1,35
8198,08001,URBANA,2004,1,35
8199,11001,URBANA,2004,1,35
8200,08433,URBANA,2004,1,35
8201,76895,RURAL,2004,1,35
8202,11001,URBANA,2004,1,35
8203,76001,URBANA,2004,1,35
8204,17380,RURAL,2004,1,35
8205,05001,URBANA,2004,1,35
8206,19001,RURAL,2004,1,35
8207,11001,URBANA,2004,2,35
8208,47189,RURAL,2004,1,35
8209,76233,RURAL,2004,1,35
8210,05001,URBANA,2004,2,35
8211,68547,RURAL,2004,1,35
8212,05001,URBANA,2004,1,35
8213,05001,URBANA,2004,1,35
8214,11001,URBANA,2004,1,35
8215,41799,RURAL,2004,1,35
8216,11001,URBANA,2004,1,35
8217,11001,URBANA,2004,1,35
8218,05360,URBANA,2004,1,35
8219,05001,URBANA,2004,3,35
8220,73268,RURAL,2004,1,35
8221,08001,URBANA,2004,1,35
8222,11001,URBANA,2004,1,35
8223,11001,URBANA,2004,2,35
8224,76001,URBANA,2004,1,35
8225,63001,URBANA,2004,1,35
8226,11001,URBANA,2004,1,35
8227,81300,RURAL,2004,1,35
8228,41016,RURAL,2004,1,35
8229,76001,URBANA,2004,1,35
8230,76001,URBANA,2004,1,35
8231,76892,URBANA,2004,1,35
8232,11001,URBANA,2004,1,35
8233,08001,URBANA,2004,1,35
8234,11001,URBANA,2004,1,35
8235,05001,URBANA,2004,2,35
8236,05001,URBANA,2004,1,35
8237,11001,URBANA,2004,2,35
8238,11001,URBANA,2004,1,35
8239,73283,URBANA,2004,1,35
8240,05088,URBANA,2004,1,35
8241,11001,URBANA,2004,1,35
8242,76001,URBANA,2004,1,35
8243,68572,URBANA,2004,1,35
8244,68655,RURAL,2004,1,35
8245,11001,URBANA,2004,1,35
8246,76001,URBANA,2004,1,35
8247,66001,RURAL,2004,1,35
8248,68572,RURAL,2004,1,35
8249,05001,URBANA,2004,1,35
8250,05001,URBANA,2004,1,35
8251,17777,RURAL,2004,1,35
8252,73200,RURAL,2004,1,35
8253,41524,RURAL,2004,1,35
8254,68572,RURAL,2004,1,35
8255,05001,URBANA,2004,1,35
8256,11001,URBANA,2004,2,35
8257,11001,URBANA,2004,1,35
8258,05360,URBANA,2004,1,35
8259,08001,URBANA,2004,1,35
8260,11001,URBANA,2004,1,35
8261,11001,URBANA,2004,1,35
8262,05001,URBANA,2004,1,35
8263,73217,RURAL,2004,1,35
8264,25754,URBANA,2004,1,35
8265,11001,URBANA,2004,2,35
8266,73268,RURAL,2004,1,35
8267,25290,URBANA,2004,1,35
8268,05001,URBANA,2004,1,35
8269,81794,RURAL,2004,1,35
8270,08001,URBANA,2004,1,35
8271,11001,URBANA,2004,1,35
8272,11001,URBANA,2004,1,35
8273,76001,URBANA,2004,1,35
8274,68547,RURAL,2004,1,35
8275,05001,URBANA,2004,1,35
8276,41020,RURAL,2004,1,35
8277,11001,URBANA,2004,1,35
8278,73217,RURAL,2004,1,35
8279,05001,URBANA,2004,1,35
8280,19743,RURAL,2004,1,35
8281,08001,URBANA,2004,1,35
8282,76001,URBANA,2004,1,35
8283,76364,URBANA,2004,1,35
8284,68406,RURAL,2004,1,35
8285,05088,URBANA,2004,1,35
8286,05001,URBANA,2004,1,35
8287,11001,URBANA,2004,1,35
8288,41349,RURAL,2004,1,35
8289,73449,RURAL,2004,1,35
8290,05088,URBANA,2004,1,35
8291,11001,URBANA,2004,1,35
8292,68307,URBANA,2004,1,35
8293,41357,RURAL,2004,1,35
8294,73026,RURAL,2004,1,35
8295,08001,URBANA,2004,1,35
8296,11001,URBANA,2004,1,35
8297,11001,URBANA,2004,1,35
8298,47001,RURAL,2004,1,35
8299,25875,RURAL,2004,1,35
8300,11001,URBANA,2004,1,35
8301,73200,URBANA,2004,1,35
8302,73217,URBANA,2004,1,35
8303,05001,URBANA,2004,1,35
8304,50370,RURAL,2004,1,35
8305,08001,URBANA,2004,1,35
8306,11001,URBANA,2004,1,35
8307,73268,RURAL,2004,1,35
8308,73319,RURAL,2004,1,35
8309,76892,URBANA,2004,1,35
8310,08001,URBANA,2004,1,35
8311,05360,URBANA,2004,1,35
8312,63001,URBANA,2004,1,35
8313,11001,URBANA,2004,1,35
8314,76001,URBANA,2004,1,35
8315,81300,RURAL,2004,1,35
8316,05001,URBANA,2004,1,35
8317,52001,RURAL,2004,1,35
8318,11001,URBANA,2004,1,35
8319,20001,URBANA,2004,1,35
8320,11001,URBANA,2004,1,35
8321,11001,URBANA,2004,1,35
8322,41020,RURAL,2004,1,35
8323,76001,URBANA,2004,1,35
8324,19142,RURAL,2004,1,35
8325,76520,RURAL,2004,1,35
8326,11001,URBANA,2004,1,35
8327,11001,URBANA,2004,1,35
8328,13001,URBANA,2004,1,35
8329,08296,RURAL,2004,1,35
8330,05001,URBANA,2004,1,35
8331,76892,URBANA,2004,1,35
8332,05088,URBANA,2004,1,35
8333,11001,URBANA,2004,1,35
8334,76001,URBANA,2004,1,35
8335,25320,RURAL,2004,1,35
8336,08372,RURAL,2004,1,35
8337,73043,RURAL,2004,1,35
8338,05001,URBANA,2004,1,35
8339,41020,URBANA,2004,1,35
8340,76001,URBANA,2004,1,35
8341,73200,RURAL,2004,1,35
8342,08296,RURAL,2004,1,35
8343,05001,URBANA,2004,1,35
8344,73319,RURAL,2004,1,35
8345,76306,RURAL,2004,1,35
8346,68547,URBANA,2004,1,35
8347,41020,RURAL,2004,1,35
8348,76001,URBANA,2004,1,35
8349,11001,URBANA,2004,1,35
8350,25740,RURAL,2004,1,35
8351,50001,RURAL,2004,1,35
8352,11001,URBANA,2004,1,35
8353,76001,URBANA,2004,1,35
8354,50226,RURAL,2004,1,35
8355,86885,RURAL,2004,1,35
8356,76001,URBANA,2004,1,35
8357,73200,RURAL,2004,1,35
8358,63001,URBANA,2004,1,35
8359,08296,RURAL,2004,1,35
8360,05001,URBANA,2004,1,35
8361,19585,RURAL,2004,1,35
8362,44001,RURAL,2004,1,35
8363,76113,RURAL,2004,1,35
8364,76001,URBANA,2004,1,35
8365,73861,RURAL,2004,1,35
8366,68081,RURAL,2004,1,35
8367,11001,URBANA,2004,1,35
8368,05001,URBANA,2004,1,35
8369,05001,URBANA,2004,1,35
8370,25743,RURAL,2004,1,35
8371,11001,URBANA,2004,1,35
8372,76113,RURAL,2004,1,35
8373,76001,URBANA,2004,1,35
8374,76248,RURAL,2004,1,35
8375,11001,URBANA,2004,1,35
8376,76001,URBANA,2004,1,35
8377,05266,URBANA,2004,1,35
8378,76306,RURAL,2004,1,35
8379,11001,URBANA,2004,1,35
8380,76001,URBANA,2004,1,35
8381,08001,URBANA,2004,1,35
8382,11001,URBANA,2004,1,35
8383,76318,RURAL,2004,1,35
8384,73001,RURAL,2004,1,35
8385,05001,URBANA,2004,1,35
8386,11001,URBANA,2004,3,35
8387,76001,URBANA,2004,1,35
8388,76892,URBANA,2004,1,35
8389,05088,URBANA,2004,1,35
8390,08433,RURAL,2004,1,35
8391,13052,RURAL,2004,1,35
8392,76001,URBANA,2004,1,35
8393,05237,RURAL,2004,1,35
8394,05001,URBANA,2004,4,35
8395,05001,URBANA,2004,1,35
8396,05088,URBANA,2004,1,35
8397,76001,URBANA,2004,1,35
8398,73200,RURAL,2004,1,35
8399,05001,URBANA,2004,1,35
8400,11001,URBANA,2004,1,35
8401,76001,URBANA,2004,1,35
8402,76001,URBANA,2004,1,35
8403,05001,URBANA,2004,1,35
8404,05088,URBANA,2004,1,35
8405,86865,RURAL,2004,1,35
8406,73001,URBANA,2004,1,35
8407,73001,URBANA,2004,1,35
8408,05360,URBANA,2004,1,35
8409,11001,URBANA,2004,1,35
8410,19001,URBANA,2004,1,35
8411,08001,URBANA,2004,1,35
8412,73268,RURAL,2004,1,35
8413,05001,URBANA,2004,1,35
8414,50450,RURAL,2004,1,35
8415,08758,URBANA,2004,1,35
8416,11001,URBANA,2004,1,35
8417,76001,URBANA,2004,1,35
8418,20228,RURAL,2004,1,35
8419,68547,URBANA,2004,1,35
8420,08001,URBANA,2004,1,35
8421,11001,URBANA,2004,1,35
8422,13001,URBANA,2004,1,35
8423,05360,URBANA,2004,1,35
8424,05001,URBANA,2004,2,35
8425,11001,URBANA,2004,1,35
8426,44430,RURAL,2004,1,35
8427,05360,URBANA,2004,1,35
8428,25572,URBANA,2004,1,35
8429,76895,RURAL,2004,1,35
8430,13052,RURAL,2004,1,35
8431,11001,URBANA,2004,2,35
8432,05001,URBANA,2004,3,35
8433,44855,RURAL,2004,1,35
8434,11001,URBANA,2004,1,35
8435,73319,RURAL,2004,1,35
8436,11001,URBANA,2004,1,35
8437,76001,URBANA,2004,1,35
8438,25290,URBANA,2004,1,35
8439,05360,URBANA,2004,1,35
8440,68406,RURAL,2004,1,35
8441,76130,URBANA,2004,1,35
8442,11001,URBANA,2004,1,35
8443,11001,URBANA,2004,1,35
8444,76001,URBANA,2004,2,35
8445,76001,URBANA,2004,1,35
8446,52079,RURAL,2004,1,35
8447,44078,RURAL,2004,1,35
8448,76001,URBANA,2004,1,35
8449,05001,URBANA,2004,1,35
8450,08001,URBANA,2004,1,35
8451,11001,URBANA,2004,1,35
8452,05266,URBANA,2004,1,35
8453,08001,URBANA,2004,1,35
8454,11001,URBANA,2004,1,35
8455,08001,URBANA,2004,1,35
8456,05088,URBANA,2004,1,35
8457,76001,URBANA,2004,1,35
8458,76001,URBANA,2004,1,35
8459,05001,URBANA,2004,1,35
8460,76520,RURAL,2004,1,35
8461,05266,URBANA,2003,1,35
8462,76001,URBANA,2003,1,35
8463,08433,RURAL,2003,1,35
8464,08433,RURAL,2003,1,35
8465,05001,URBANA,2003,1,35
8466,76520,RURAL,2003,1,35
8467,81736,RURAL,2003,1,35
8468,08001,URBANA,2003,1,35
8469,05266,URBANA,2003,1,35
8470,05001,URBANA,2003,2,35
8471,25019,URBANA,2003,1,35
8472,41298,RURAL,2003,1,35
8473,11001,URBANA,2003,1,35
8474,76111,URBANA,2003,1,35
8475,19573,URBANA,2003,1,35
8476,05088,URBANA,2003,1,35
8477,76001,URBANA,2003,1,35
8478,05001,URBANA,2003,1,35
8479,19573,RURAL,2003,1,35
8480,11001,URBANA,2003,1,35
8481,05001,URBANA,2003,1,35
8482,08001,URBANA,2003,1,35
8483,11001,URBANA,2003,1,35
8484,73268,URBANA,2003,1,35
8485,05001,URBANA,2003,3,35
8486,19824,RURAL,2003,1,35
8487,08001,URBANA,2003,1,35
8488,76318,RURAL,2003,1,35
8489,17001,URBANA,2003,1,35
8490,11001,URBANA,2003,1,35
8491,11001,URBANA,2003,1,35
8492,73200,RURAL,2003,1,35
8493,76111,URBANA,2003,1,35
8494,05001,URBANA,2003,3,35
8495,76834,URBANA,2003,1,35
8496,05088,URBANA,2003,1,35
8497,76001,URBANA,2003,1,35
8498,73268,RURAL,2003,1,35
8499,17616,URBANA,2003,1,35
8500,25754,URBANA,2003,1,35
8501,68190,RURAL,2003,1,35
8502,54001,URBANA,2003,1,35
8503,73319,URBANA,2003,1,35
8504,76520,RURAL,2003,2,35
8505,76736,RURAL,2003,1,35
8506,52788,RURAL,2003,1,35
8507,76892,RURAL,2003,1,35
8508,05001,URBANA,2003,1,35
8509,73504,RURAL,2003,1,35
8510,47053,RURAL,2003,1,35
8511,11001,URBANA,2003,1,35
8512,76001,URBANA,2003,2,35
8513,86001,RURAL,2003,1,35
8514,08001,URBANA,2003,1,35
8515,11001,URBANA,2003,2,35
8516,73124,RURAL,2003,1,35
8517,25181,RURAL,2003,1,35
8518,20228,RURAL,2003,1,35
8519,05001,URBANA,2003,3,35
8520,11001,URBANA,2003,2,35
8521,11001,URBANA,2003,1,35
8522,05266,URBANA,2003,1,35
8523,73319,RURAL,2003,1,35
8524,41349,RURAL,2003,1,35
8525,52354,RURAL,2003,1,35
8526,52435,RURAL,2003,1,35
8527,05001,URBANA,2003,1,35
8528,68770,RURAL,2003,1,35
8529,41770,RURAL,2003,1,35
8530,05088,URBANA,2003,1,35
8531,11001,URBANA,2003,1,35
8532,68190,RURAL,2003,1,35
8533,19355,RURAL,2003,1,35
8534,05360,URBANA,2003,1,35
8535,05001,URBANA,2003,1,35
8536,76001,URBANA,2003,1,35
8537,76834,RURAL,2003,1,35
8538,73001,URBANA,2003,2,35
8539,25754,URBANA,2003,1,35
8540,25019,RURAL,2003,1,35
8541,08001,URBANA,2003,1,35
8542,11001,URBANA,2003,1,35
8543,76001,URBANA,2003,1,35
8544,68276,URBANA,2003,1,35
8545,08433,URBANA,2003,1,35
8546,05088,RURAL,2003,1,35
8547,11001,URBANA,2003,2,35
8548,05001,URBANA,2003,1,35
8549,05001,URBANA,2003,1,35
8550,25758,URBANA,2003,1,35
8551,20011,RURAL,2003,1,35
8552,11001,URBANA,2003,1,35
8553,73001,RURAL,2003,1,35
8554,05001,URBANA,2003,5,35
8555,73504,RURAL,2003,1,35
8556,76622,RURAL,2003,1,35
8557,05038,RURAL,2003,1,35
8558,08001,URBANA,2003,1,35
8559,08001,URBANA,2003,2,35
8560,05088,URBANA,2003,1,35
8561,05380,URBANA,2003,1,35
8562,05001,URBANA,2003,1,35
8563,08758,URBANA,2003,1,35
8564,41026,RURAL,2003,1,35
8565,08001,URBANA,2003,1,35
8566,11001,URBANA,2003,1,35
8567,11001,URBANA,2003,1,35
8568,76001,URBANA,2003,2,35
8569,05360,URBANA,2003,1,35
8570,05001,URBANA,2003,1,35
8571,73026,RURAL,2003,1,35
8572,11001,URBANA,2003,2,35
8573,05308,URBANA,2003,1,35
8574,05001,URBANA,2003,1,35
8575,52835,RURAL,2003,1,35
8576,63001,RURAL,2003,1,35
8577,68081,RURAL,2003,1,35
8578,11001,URBANA,2003,2,35
8579,05001,URBANA,2003,1,35
8580,76001,URBANA,2003,1,35
8581,52405,RURAL,2003,1,35
8582,08001,URBANA,2003,1,35
8583,05088,URBANA,2003,1,35
8584,20400,RURAL,2003,1,35
8585,63401,RURAL,2003,1,35
8586,05001,URBANA,2003,1,35
8587,11001,URBANA,2003,1,35
8588,66170,URBANA,2003,1,35
8589,17001,RURAL,2003,1,35
8590,05001,URBANA,2003,1,35
8591,66001,RURAL,2003,1,35
8592,05647,RURAL,2003,1,35
8593,25718,URBANA,2003,1,35
8594,76001,URBANA,2003,1,35
